condition,seed,generation,best_fitness,mean_fitness
crossover,1006,6,351.4709057204586,305.1032467873618
crossover,1006,7,369.3000590138961,291.2295392140007
crossover,1006,8,369.3000590138961,270.0187830985346
crossover,1006,9,377.9652257574171,260.2147402957618
crossover,1006,10,377.9652257574171,205.08761442633366
crossover,1006,11,377.9652257574171,227.72193166093504
crossover,1006,12,377.9652257574171,246.04270471672433
crossover,1006,13,386.7313654994513,287.8117803753077
crossover,1006,14,386.7313654994513,245.5824104916184
crossover,1006,15,388.65347633295016,303.50765961243457
crossover,1006,16,391.0813287344148,291.22757623807394
crossover,1006,17,391.0813287344148,262.1612505561706
crossover,1006,18,391.3420837106274,264.5323583516059
crossover,1006,19,391.91871423435146,245.22505020298794
crossover,1007,0,39.489908679716294,-5.72798761865556
crossover,1007,1,39.489908679716294,4.3831852244675
crossover,1007,2,112.57667812352946,44.43126081503945
crossover,1007,3,114.01343274897201,33.9517429882753
crossover,1007,4,336.29195813062364,105.26710780683995
crossover,1007,5,351.2795506979571,112.23923936770349
crossover,1007,6,384.15686598460223,136.73592389788143
crossover,1007,7,384.15686598460223,138.74860785745312
crossover,1007,8,384.15686598460223,154.22279264405807
crossover,1007,9,449.4632435082754,229.9499326261213
crossover,1007,10,449.4632435082754,319.71593194303165
crossover,1007,11,449.4632435082754,346.5712836292786
crossover,1007,12,455.20331394685246,305.9753349493665
crossover,1007,13,455.20331394685246,299.7681234875972
crossover,1007,14,456.79282915334795,306.3132184444719
crossover,1007,15,456.79282915334795,316.8652040990667
crossover,1007,16,456.79282915334795,308.6274379177532
crossover,1007,17,456.79282915334795,350.12085406178227
crossover,1007,18,456.79282915334795,289.30679924867053
crossover,1007,19,780.4540034994992,336.8481581292545
crossover,1008,0,-9.668166623211944,-17.824851649982694
crossover,1008,1,16.421635659388194,-5.502307746223848
crossover,1008,2,59.82620730190255,9.611749496876625
crossover,1008,3,59.82620730190255,23.815322132333993
crossover,1008,4,359.1851568658277,61.9217261688806
crossover,1008,5,359.1851568658277,84.96001566575303
crossover,1008,6,361.1373573365236,108.00843120031114
crossover,1008,7,368.4603023000188,263.4806930814267
crossover,1008,8,368.4603023000188,262.26141389573996
crossover,1008,9,782.7553128109596,277.41613725741786
crossover,1008,10,782.7553128109596,310.30060741269233
crossover,1008,11,782.7553128109596,244.06813947029175
crossover,1008,12,3047.247421244882,464.3072293883392
crossover,1008,13,4825.519600145923,738.6785647550311
crossover,1008,14,4825.519600145923,712.9809741380003
crossover,1008,15,4825.519600145923,929.3948220945487
crossover,1008,16,4825.519600145923,856.2550238132153
crossover,1008,17,4825.519600145923,844.4119818345414
crossover,1008,18,4825.519600145923,1054.2053223032874
crossover,1008,19,4825.519600145923,1313.0787495206464
crossover,1009,0,111.12854435026638,4.8655905349321635
crossover,1009,1,111.12854435026638,21.77887932067218
crossover,1009,2,256.11145036959755,58.120315505541186
crossover,1009,3,256.11145036959755,51.61516066593784
crossover,1009,4,256.11145036959755,41.833068996450514
crossover,1009,5,256.11145036959755,53.55066497619825
crossover,1009,6,256.11145036959755,61.4599995942352
crossover,1009,7,256.11145036959755,34.96648241842317
crossover,1009,8,256.11145036959755,68.09345057830625
crossover,1009,9,256.11145036959755,82.97023199876323
crossover,1009,10,256.11145036959755,70.13947441766034
crossover,1009,11,256.11145036959755,70.63123780017587
crossover,1009,12,257.0035679173907,126.36679084974486
crossover,1009,13,257.4305215953978,91.36595684738656
crossover,1009,14,257.4305215953978,118.23206142259775
crossover,1009,15,257.4305215953978,105.12687627461425
crossover,1009,16,257.4305215953978,115.3151375118986
crossover,1009,17,257.9993675043364,124.82298861354927
crossover,1009,18,258.5432284108283,157.32199428906475
crossover,1009,19,258.5432284108283,141.16301474189308
crossover,1010,0,16.5620934675202,-3.9308830673645527
crossover,1010,1,142.80140685491452,9.375212352619913
crossover,1010,2,142.80140685491452,33.8281313593997
crossover,1010,3,142.92647626037,100.07519297781771
crossover,1010,4,143.2613769590966,138.73791504716553
